BIKE_ID,RENT_DT,RENT_ID,RENT_NM,RENT_HOLD,RTN_DT,RTN_ID,RTN_NM,RTN_HOLD,USE_MIN,USE_DST,USR_CLS_CD,SEX_CD,BIRTH_YEAR,RENT_STATION_ID,RETURN_STATION_ID,BIKE_SE_CD,START_INDEX,END_INDEX,RNUM
SPB-37955,2026-03-30 01:10:13,02136,신림역 8번출구,0,2026-03-30 02:00:57,02000,신도림4차 e편한세상 아파트 1109동 앞,0,50,7083.48,USR_001,M,2000,ST-976,ST-1733,일반자전거,0,0,776
SPB-59157,2026-03-30 01:57:32,03116,신촌역 4번출구,0,2026-03-30 02:00:58,00135,명물길 원형무대 앞,0,3,770.63,USR_001,M,1975,ST-2201,ST-37,일반자전거,0,0,777
SPB-65265,2026-03-30 01:49:28,03797,마곡수명산파크7단지 710동 앞,0,2026-03-30 02:01:13,02730,마곡메가박스 앞,0,11,1964.88,USR_001,,1967,ST-2556,ST-2047,일반자전거,0,0,778
SPB-53116,2026-03-30 01:50:54,01716,창동역 1번출구 건너편,0,2026-03-30 02:01:15,04089,동부센트레빌 앞,0,10,2039.49,USR_001,M,1961,ST-1132,ST-3119,일반자전거,0,0,779
SPB-39674,2026-03-30 01:04:41,04857,올림픽공원 장미광장,0,2026-03-30 02:01:27,04895,송파레이크힐 상가,0,56,4856.10,USR_001,F,1996,ST-2621,ST-2988,일반자전거,0,0,780
SPB-52934,2026-03-30 01:48:08,00661,경희대학교 청운관,0,2026-03-30 02:01:27,00623,서울시립대 정문 앞 B,0,13,1223.61,USR_001,M,1995,ST-1625,ST-391,일반자전거,0,0,781
SPB-34593,2026-03-30 01:50:15,03758,서울남부출입국관리소,0,2026-03-30 02:01:35,03784,벽산아파트,0,11,2570.55,USR_001,M,1964,ST-2858,ST-2491,일반자전거,0,0,782
SPB-30723,2026-03-30 01:48:45,02658,가락몰 업무동,0,2026-03-30 02:01:35,02619,석촌고분역 4번출구,0,12,2169.50,USR_001,M,1978,ST-2409,ST-1729,일반자전거,0,0,783
SPB-66087,2026-03-30 01:56:32,00103,망원역 2번출구 앞,0,2026-03-30 02:01:37,04216,망원정 앞,0,5,902.26,USR_001,,1993,ST-5,ST-2874,일반자전거,0,0,784
SPB-40348,2026-03-30 01:51:41,03212,신풍역 6번출구,0,2026-03-30 02:01:48,02015,신대방삼거리역 6번출구쪽,0,10,1536.52,USR_001,M,1983,ST-1983,ST-728,일반자전거,0,0,785
SPB-70388,2026-03-30 01:32:20,00540,군자역 7번출구 베스트샵 앞,0,2026-03-30 02:01:49,00529,장한평역 8번 출구 앞,0,29,2336.09,USR_001,M,1972,ST-253,ST-243,일반자전거,0,0,786
SPB-74663,2026-03-30 01:49:33,05886,신풍역 2번출구,0,2026-03-30 02:01:50,02015,신대방삼거리역 6번출구쪽,0,12,2081.71,USR_001,M,1997,ST-3359,ST-728,일반자전거,0,0,787
SPB-73950,2026-03-30 01:55:35,05858,영등포역5번출구,0,2026-03-30 02:01:55,00258,신길역3번출구,0,6,561.30,USR_001,F,2006,ST-3142,ST-306,일반자전거,0,0,788
SPB-62220,2026-03-30 01:51:24,03533,건대입구역 사거리(롯데백화점),0,2026-03-30 02:02:24,03509,세종사이버대학교,0,11,1880.10,USR_001,M,2007,ST-1660,ST-1194,일반자전거,0,0,789
SPB-50980,2026-03-30 01:49:56,00123,문화촌 공원,0,2026-03-30 02:02:25,00188,홍은동 정원여중 입구,0,12,1395.31,USR_001,M,2000,ST-25,ST-346,일반자전거,0,0,790
SPB-40882,2026-03-30 01:58:12,00335,종로3가역 15번출구 뒤,0,2026-03-30 02:02:41,04713,현대 뜨레비앙 아파트 앞,0,4,111.20,USR_001,,1975,ST-151,ST-2623,일반자전거,0,0,791
SPB-73361,2026-03-30 01:16:25,02178,서울대학교 정문,0,2026-03-30 02:02:45,02185,대학동 고시촌,0,46,8838.16,USR_001,F,2000,ST-1547,ST-1757,일반자전거,0,0,792
SPB-74581,2026-03-30 01:16:20,02178,서울대학교 정문,0,2026-03-30 02:02:47,02185,대학동 고시촌,0,46,8923.99,USR_001,,2002,ST-1547,ST-1757,일반자전거,0,0,793
SPB-56182,2026-03-30 01:51:20,01636,상계주공2단지 버스정류장 옆,0,2026-03-30 02:03:14,01655,공릉1단지아파트,0,11,2090.00,USR_001,,1961,ST-610,ST-1123,일반자전거,0,0,794
SPB-56278,2026-03-30 01:17:28,01357,북한산보국문역,0,2026-03-30 02:03:33,04841,중화수경공원,0,46,7560.00,USR_001,M,1973,ST-1383,ST-3168,일반자전거,0,0,795
SPB-73629,2026-03-30 01:43:11,04480,가락시장 남1문 사거리,0,2026-03-30 02:03:34,01024,강동구청 앞,0,20,5186.07,USR_001,M,1997,ST-2591,ST-1041,일반자전거,0,0,796
SPB-37913,2026-03-30 01:55:25,02604,풍납토성 서성벽터A,0,2026-03-30 02:03:34,02611,송파지역자활센터 뒤,0,8,658.42,USR_001,M,1998,ST-1627,ST-1684,일반자전거,0,0,797
SPB-58979,2026-03-30 01:17:52,00626,군자교 서측 녹지대,0,2026-03-30 02:03:38,03518,군자역 7번출구뒤,0,45,4220.00,USR_001,F,2005,ST-394,ST-1263,일반자전거,0,0,798
SPB-65435,2026-03-30 01:55:10,00308,광화문 S타워 앞,0,2026-03-30 02:03:39,00395,경희궁 자이 2단지,0,8,1076.42,USR_001,M,1990,ST-124,ST-1374,일반자전거,0,0,799
SPB-62344,2026-03-30 01:18:19,00626,군자교 서측 녹지대,0,2026-03-30 02:03:41,03518,군자역 7번출구뒤,0,45,5120.00,USR_001,M,2003,ST-394,ST-1263,일반자전거,0,0,800
SPB-50172,2026-03-30 01:49:02,03534,건대입구역 5번출구 뒤,0,2026-03-30 02:03:41,00552,대림아크로리버 앞,0,14,2222.13,USR_001,,1998,ST-1661,ST-378,일반자전거,0,0,801
SPB-64384,2026-03-30 01:16:14,01044,굽은다리역,0,2026-03-30 02:03:50,01210,롯데월드타워(잠실역2번출구 쪽),0,47,6781.67,USR_001,M,2005,ST-1061,ST-891,일반자전거,0,0,802
SPB-74185,2026-03-30 01:52:03,01907,구일우성(아) 육교 밑,0,2026-03-30 02:04:09,03927,구로월드아파트 앞,0,12,1884.00,USR_001,M,2003,ST-665,ST-3182,일반자전거,0,0,803
SPB-68313,2026-03-30 01:55:57,00475,DDP 패션몰,0,2026-03-30 02:04:11,00568,청계8가 사거리 B,0,8,1217.07,USR_001,,1967,ST-1781,ST-369,일반자전거,0,0,804
SPB-60118,2026-03-30 01:47:14,03894,노룬산시장 앞,0,2026-03-30 02:04:13,03573,광나루안전체험관,0,16,2400.00,USR_001,M,1983,ST-3309,ST-2312,일반자전거,0,0,805
SPB-35109,2026-03-30 01:52:33,03681,길동 마루빌딩,0,2026-03-30 02:04:15,01086,래미안 솔베뉴(구천면로),0,11,1885.61,USR_001,,1993,ST-2749,ST-1846,일반자전거,0,0,806
SPB-30460,2026-03-30 01:38:04,00164,북가좌1동 주민센터,0,2026-03-30 02:04:24,00996,응암역2번출구 국민은행 앞,0,26,3853.05,USR_001,M,2005,ST-221,ST-2264,일반자전거,0,0,807
SPB-49017,2026-03-30 01:24:07,04616,신용산지하차도 앞,0,2026-03-30 02:04:28,00157,애오개역 4번출구 앞,0,40,4610.88,USR_001,M,1977,ST-2447,ST-214,일반자전거,0,0,808
SPB-56255,2026-03-30 01:57:45,01128,화곡역 6번출구,0,2026-03-30 02:04:30,02737,까치산역 3번 출구,0,6,1195.33,USR_001,,1995,ST-829,ST-2054,일반자전거,0,0,809
SPB-48862,2026-03-30 01:30:34,00606,서울반도체고 앞,0,2026-03-30 02:04:30,01702,녹천역 1번출구 앞,0,33,8087.80,USR_001,M,1986,ST-266,ST-613,일반자전거,0,0,810
SPB-51556,2026-03-30 01:29:14,04761,중부경찰서앞사거리 건너편,0,2026-03-30 02:04:39,03100,북성초교,0,35,4831.01,USR_001,,2001,ST-2516,ST-1188,일반자전거,0,0,811
SPB-62659,2026-03-30 01:56:57,01088,풍납사거리(강동),0,2026-03-30 02:04:47,01018,둔촌 주공 GS 맞은편,0,7,1625.50,USR_001,M,2000,ST-1848,ST-830,일반자전거,0,0,812
SPB-67070,2026-03-30 01:54:58,04880,송파청소년센터,0,2026-03-30 02:04:52,02411,세곡동 성당,0,9,2523.19,USR_001,M,1966,ST-2957,ST-1703,일반자전거,0,0,813
SPB-50579,2026-03-30 01:34:49,03411,종묘,0,2026-03-30 02:04:54,00612,시립동부병원 앞 사거리,0,30,3727.88,USR_001,M,2000,ST-1808,ST-271,일반자전거,0,0,814
SPB-58170,2026-03-30 01:52:13,04382,페코텍글로벌허브빌딩 앞,0,2026-03-30 02:04:59,03548,뚝섬역 6번출구,0,12,1999.18,USR_001,M,1976,ST-3043,ST-2330,일반자전거,0,0,815
SPB-58131,2026-03-30 01:47:52,02615,테라타워2,0,2026-03-30 02:05:03,02387,래미안강남힐즈 사거리,0,17,3389.69,USR_001,,2001,ST-1707,ST-1407,일반자전거,0,0,816
SPB-48843,2026-03-30 01:55:32,03571,화양 APT(횡단보도 옆),0,2026-03-30 02:05:06,00585,성수2가1동 공영주차장 인근,0,9,1285.08,USR_001,,1968,ST-2310,ST-446,일반자전거,0,0,817
SPB-66600,2026-03-30 01:38:19,00437,대흥역 1번출구,0,2026-03-30 02:05:23,00829,한강대교 북단 교차로,0,27,4279.97,USR_001,,1973,ST-1691,ST-1326,일반자전거,0,0,818
SPB-51536,2026-03-30 01:02:28,04929,파스쿠찌 청담사거리점 앞,0,2026-03-30 02:05:23,02307,압구정 한양 3차 아파트,0,62,2517.26,USR_003,,,ST-3254,ST-792,일반자전거,0,0,819
SPB-69775,2026-03-30 01:11:28,04514,목동성당 앞,0,2026-03-30 02:05:45,04526,목동아파트2단지 222동 앞,0,54,2942.23,USR_001,M,1973,ST-2764,ST-2773,일반자전거,0,0,820
SPB-67219,2026-03-30 01:51:16,01141,곰달래 문화복지센터 A,0,2026-03-30 02:05:45,00703,오목교역 7번출구 앞,0,14,2814.79,USR_001,M,1972,ST-535,ST-311,일반자전거,0,0,821
SPB-42034,2026-03-30 01:40:56,05866,포레나 당산,0,2026-03-30 02:06:00,00775,세종그랑시아 앞(102동),0,25,444.78,USR_001,M,1993,ST-3212,ST-2001,일반자전거,0,0,822
SPB-69458,2026-03-30 01:30:13,00802,한강진역 2번 출구 앞,0,2026-03-30 02:06:01,04634,이태원역 3번 출구,0,35,670.97,USR_001,M,1983,ST-324,ST-3056,일반자전거,0,0,823
SPB-56812,2026-03-30 01:39:49,04629,한강초교보도육교 앞,0,2026-03-30 02:06:08,04173,중대후문 마을버스정류장,0,26,2800.00,USR_001,F,1999,ST-2456,ST-2827,일반자전거,0,0,824
SPB-53969,2026-03-30 01:56:11,03116,신촌역 4번출구,0,2026-03-30 02:06:18,00162,봉원고가차도 밑,0,10,1137.76,USR_001,,1990,ST-2201,ST-219,일반자전거,0,0,825
SPB-40241,2026-03-30 01:12:18,00763,목동11단지 아파트,0,2026-03-30 02:06:19,,,,53,906.00,USR_001,M,2007,ST-1504,,일반자전거,0,0,826
SPB-51994,2026-03-30 01:35:25,01962,가리봉동주민센터,0,2026-03-30 02:06:55,01975,대림역 1번 출입구 밑,0,31,1290.00,USR_001,M,1968,ST-1224,ST-1237,일반자전거,0,0,827
SPB-64122,2026-03-30 01:53:23,00634,외국어대 정문 앞,0,2026-03-30 02:07:02,01334,석관동주민센터 앞,0,13,2303.11,USR_001,M,2002,ST-401,ST-580,일반자전거,0,0,828
SPB-36240,2026-03-30 01:55:11,01318,길음역 3번출구 뒤,0,2026-03-30 02:07:03,01357,북한산보국문역,0,11,1765.96,USR_001,M,2007,ST-563,ST-1383,일반자전거,0,0,829
SPB-63367,2026-03-30 01:50:25,01686,상계주공10단지 종합상가 앞,0,2026-03-30 02:07:11,01665,양지근린공원앞,0,16,2570.65,USR_001,M,1980,ST-1476,ST-1282,일반자전거,0,0,830
SPB-48486,2026-03-30 01:58:00,04458,가락2동주민센터 인근,0,2026-03-30 02:07:13,04880,송파청소년센터,0,9,1580.00,USR_001,F,1975,ST-2575,ST-2957,일반자전거,0,0,831
SPB-64489,2026-03-30 01:55:30,01318,길음역 3번출구 뒤,0,2026-03-30 02:07:22,01357,북한산보국문역,0,11,2080.00,USR_001,M,2007,ST-563,ST-1383,일반자전거,0,0,832
SPB-58960,2026-03-30 01:53:46,02713,우장초등학교 앞,0,2026-03-30 02:07:27,03786,강서힐스테이트 상가 앞,0,13,1770.59,USR_001,M,1977,ST-2029,ST-2558,일반자전거,0,0,833
SPB-35184,2026-03-30 01:44:58,00114,홍대입구역 8번출구 앞,0,2026-03-30 02:07:30,00176,명지대학교 도서관,0,22,2672.96,USR_001,F,2005,ST-20,ST-555,일반자전거,0,0,834
SPB-54601,2026-03-30 01:58:48,01533,"번동 주공3, 4단지 교차로",0,2026-03-30 02:07:40,01569,수유역2번출구,0,8,1596.85,USR_001,M,1979,ST-1107,ST-2137,일반자전거,0,0,835
SPB-73234,2026-03-30 01:59:43,04693,수색감리교회,0,2026-03-30 02:07:54,00915,증산역 4번출구,0,8,1787.65,USR_001,M,1973,ST-3279,ST-463,일반자전거,0,0,836
SPB-72320,2026-03-30 01:58:47,04135,삼성생명 앞,0,2026-03-30 02:07:55,00537,한양대후문역 부근,0,9,2608.99,USR_001,M,1982,ST-3258,ST-249,일반자전거,0,0,837
SPB-63866,2026-03-30 01:57:55,01565,수유사거리,0,2026-03-30 02:08:06,01519,장미원시장 건너편,0,10,1672.96,USR_001,F,2001,ST-2134,ST-651,일반자전거,0,0,838
SPB-64202,2026-03-30 01:23:11,05860,어울림병원 앞,0,2026-03-30 02:08:06,04592,신길우성4차아파트,0,44,1577.88,USR_001,M,1968,ST-3171,ST-2902,일반자전거,0,0,839
SPB-43884,2026-03-30 01:55:05,01943,온수역 북측,0,2026-03-30 02:08:08,02804,항동지구 6단지 602동 앞,0,13,2383.29,USR_001,M,2000,ST-872,ST-1944,일반자전거,0,0,840
SPB-73214,2026-03-30 01:52:23,01349,월계2교 버스정류장 앞,0,2026-03-30 02:08:32,01381,석계역 4번출구 뒤,0,16,1908.89,USR_001,,1971,ST-1213,ST-2223,일반자전거,0,0,841
SPB-55736,2026-03-30 01:51:01,04870,몽촌토성역 3번 출구,0,2026-03-30 02:08:41,01029,성내어울터,0,17,2446.46,USR_001,F,1995,ST-2876,ST-1046,일반자전거,0,0,842
SPB-74761,2026-03-30 01:15:58,03534,건대입구역 5번출구 뒤,0,2026-03-30 02:08:46,00548,자양나들목,0,52,3153.97,USR_001,F,1997,ST-1661,ST-258,일반자전거,0,0,843
SPB-73143,2026-03-30 01:43:38,01327,상월곡역 3번출구,0,2026-03-30 02:09:36,00634,외국어대 정문 앞,0,25,2423.59,USR_001,M,1969,ST-574,ST-401,일반자전거,0,0,844
SPB-69263,2026-03-30 01:34:42,04909,노보텔 앰배서더 앞,0,2026-03-30 02:09:46,01221,삼전역 4번출구,0,35,6453.80,USR_001,M,1995,ST-3108,ST-933,일반자전거,0,0,845
SPB-58098,2026-03-30 01:55:10,03819,서울대벤처타운역,0,2026-03-30 02:09:47,02102,봉림교 교통섬,0,14,2157.21,USR_001,,2005,ST-3143,ST-702,일반자전거,0,0,846
SPB-67362,2026-03-30 01:58:45,04542,월정초 사거리,0,2026-03-30 02:09:54,01145,곰달래 문화복지센터 B,0,11,1900.00,USR_001,M,1966,ST-3146,ST-536,일반자전거,0,0,847
SPB-58290,2026-03-30 01:52:28,03534,건대입구역 5번출구 뒤,0,2026-03-30 02:10:04,05151,진넥스베르디엠 앞,0,17,2595.52,USR_001,,1996,ST-1661,ST-3367,일반자전거,0,0,848
SPB-62356,2026-03-30 01:38:00,04604,원효로다목적체육관 앞,0,2026-03-30 02:10:06,00248,초원아파트 앞,0,32,6069.10,USR_001,M,1977,ST-2437,ST-296,일반자전거,0,0,849
SPB-50625,2026-03-30 01:56:25,03918,이좋은집오피스텔 앞,0,2026-03-30 02:10:33,01952,천왕연지타운2단지 앞,0,14,2062.89,USR_001,M,1969,ST-2997,ST-875,일반자전거,0,0,850
SPB-71042,2026-03-30 01:34:57,02172,나들목공원,0,2026-03-30 02:10:34,03905,희훈타워빌 앞,0,35,8110.00,USR_001,M,2003,ST-1267,ST-2465,일반자전거,0,0,851
SPB-65526,2026-03-30 01:56:45,00268,그랜드컨벤션센터 앞,0,2026-03-30 02:10:38,00275,신동아아파트,0,13,2080.00,USR_001,M,1972,ST-422,ST-1320,일반자전거,0,0,852
SPB-42527,2026-03-30 01:56:46,00389,을지로4가역 1번출구,0,2026-03-30 02:10:40,06054,청구e편한세상아파트 113동 앞,0,13,2006.69,USR_001,,1998,ST-943,ST-3210,일반자전거,0,0,853
SPB-63180,2026-03-30 01:54:04,01078,둔촌사거리,0,2026-03-30 02:10:41,01008,암사역 3번출구(국민은행앞),0,16,3404.95,USR_001,M,1993,ST-1839,ST-492,일반자전거,0,0,854
SPB-56735,2026-03-30 01:54:10,05061,우장산동 가곡어린이공원앞,0,2026-03-30 02:11:00,01172,가양3동 주민센터,0,16,2683.21,USR_001,M,2009,ST-2888,ST-1509,일반자전거,0,0,855
SPB-57084,2026-03-30 01:16:36,00476,광희문,0,2026-03-30 02:11:13,00430,장충동먹자골목 앞,0,54,598.01,USR_001,M,1999,ST-1782,ST-1439,일반자전거,0,0,856
SPB-73023,2026-03-30 01:04:44,00837,한남나들목 입구,0,2026-03-30 02:11:31,03581,광진광장,0,66,7653.37,USR_001,M,1994,ST-1344,ST-2320,일반자전거,0,0,857
SPB-73863,2026-03-30 01:28:17,00911,은평평화공원(역촌역4번출구),0,2026-03-30 02:11:45,00911,은평평화공원(역촌역4번출구),0,43,6723.33,USR_001,M,1999,ST-459,ST-459,일반자전거,0,0,858
SPB-67789,2026-03-30 01:59:24,00279,영등포 푸르지오 아파트 B,0,2026-03-30 02:11:52,05884,GS강서타워,0,12,1758.27,USR_001,M,1992,ST-1353,ST-3331,일반자전거,0,0,859
SPB-72332,2026-03-30 01:57:42,00996,응암역2번출구 국민은행 앞,0,2026-03-30 02:12:02,00915,증산역 4번출구,0,14,1985.15,USR_001,M,1986,ST-2264,ST-463,일반자전거,0,0,860
SPB-63489,2026-03-30 01:48:51,00537,한양대후문역 부근,0,2026-03-30 02:12:04,01308,안암로터리 버스정류장 앞,0,23,3970.00,USR_001,M,2006,ST-249,ST-827,일반자전거,0,0,861
SPB-53363,2026-03-30 01:51:19,01411,상봉시장앞 교차로 한성빌딩 앞,0,2026-03-30 02:12:06,01444,면목4치안센터,0,20,2437.65,USR_001,M,1965,ST-912,ST-1095,일반자전거,0,0,862
SPB-45754,2026-03-30 01:58:59,01050,둔촌역 3번 출입구,0,2026-03-30 02:12:37,01012,천호역효성해링턴타워 앞,0,13,1780.00,USR_001,,1997,ST-1420,ST-496,일반자전거,0,0,863
SPB-72943,2026-03-30 01:55:07,01531,미아사거리 1번 출구,0,2026-03-30 02:12:39,01328,월곡역 3번출구,0,17,1914.18,USR_001,M,1958,ST-1105,ST-910,일반자전거,0,0,864
SPB-30907,2026-03-30 01:48:00,06176,유광사 여성병원 앞,0,2026-03-30 02:12:41,01127,화곡역 버스정류장,0,24,2810.49,USR_001,M,2006,ST-3327,ST-524,일반자전거,0,0,865
SPB-72641,2026-03-30 01:54:42,02821,청구아파트 앞,0,2026-03-30 02:12:51,04510,신정네거리역 교차로,0,18,2474.97,USR_001,M,2007,ST-1961,ST-2762,일반자전거,0,0,866
SPB-68494,2026-03-30 01:41:02,05768,방이삼거리,0,2026-03-30 02:12:57,01253,오금역 3번 출구 뒤,0,31,3155.75,USR_001,M,1991,ST-3214,ST-1072,일반자전거,0,0,867
SPB-40453,2026-03-30 01:41:00,05768,방이삼거리,0,2026-03-30 02:13:10,01253,오금역 3번 출구 뒤,0,32,2126.29,USR_001,F,1984,ST-3214,ST-1072,일반자전거,0,0,868
SPB-63712,2026-03-30 01:13:53,01985,구로도서관,0,2026-03-30 02:13:45,02136,신림역 8번출구,0,59,5308.78,USR_001,M,2002,ST-1275,ST-976,일반자전거,0,0,869
SPB-50957,2026-03-30 01:56:19,02387,래미안강남힐즈 사거리,0,2026-03-30 02:14:07,04852,서울복합물류 게이트 1,0,17,3039.78,USR_001,M,2006,ST-1407,ST-2605,일반자전거,0,0,870
SPB-74288,2026-03-30 01:59:42,06061,충무아트센터,0,2026-03-30 02:14:25,00453,종로오가 지하쇼핑센터 14번출구,0,14,1931.03,USR_001,F,1995,ST-3381,ST-1606,일반자전거,0,0,871
SPB-44843,2026-03-30 01:21:09,00191,서우빌딩,0,2026-03-30 02:14:26,00927,연신내역 3번출구 인근,0,53,5547.24,USR_001,,1992,ST-347,ST-475,일반자전거,0,0,872
SPB-73292,2026-03-30 01:47:23,01322,래미안라센트아파트 103동 앞,0,2026-03-30 02:14:27,00622,전농사거리 교통섬,0,27,3699.70,USR_001,M,2007,ST-565,ST-390,일반자전거,0,0,873
SPB-70981,2026-03-30 01:45:46,00266,영등포청과시장 사거리,0,2026-03-30 02:15:07,04507,신정제일시장,0,29,4250.00,USR_001,,1987,ST-420,ST-2759,일반자전거,0,0,874
SPB-70583,2026-03-30 01:56:09,00635,시조사 앞,0,2026-03-30 02:15:08,00666,이문대성유니드아파트 앞,0,18,3140.00,USR_001,F,1995,ST-402,ST-2266,일반자전거,0,0,875
SPB-73948,2026-03-30 01:51:32,01321,국민은행 종암동지점 앞,0,2026-03-30 02:15:33,01529,미아동 한국전력공사,0,24,4555.33,USR_001,M,1980,ST-655,ST-1103,일반자전거,0,0,876
SPB-65627,2026-03-30 01:47:29,03543,세종대학교(학술정보원),0,2026-03-30 02:16:35,02611,송파지역자활센터 뒤,0,29,5291.04,USR_001,M,1999,ST-1760,ST-1684,일반자전거,0,0,877
SPB-38841,2026-03-30 01:30:12,04852,서울복합물류 게이트 1,0,2026-03-30 02:16:55,02539,대한무역투자진흥공사 KOTRA 앞,0,46,9365.49,USR_001,M,1998,ST-2605,ST-2404,일반자전거,0,0,878
SPB-53272,2026-03-30 01:02:08,02293,SPC 앞,0,2026-03-30 02:17:18,00670,삼육서울병원 버스정류장,0,75,17397.54,USR_001,M,2003,ST-1360,ST-2270,일반자전거,0,0,879
SPB-74013,2026-03-30 01:53:21,01442,중랑구청 중화동 별관 앞,0,2026-03-30 02:17:52,01444,면목4치안센터,0,24,3496.68,USR_001,M,1980,ST-1093,ST-1095,일반자전거,0,0,880
SPB-56526,2026-03-30 01:48:18,01149,신방화역환승주차장,0,2026-03-30 02:18:00,01128,화곡역 6번출구,0,29,4872.36,USR_001,,1994,ST-975,ST-829,일반자전거,0,0,881
SPB-61881,2026-03-30 01:23:30,00592,건국대학교 학생회관,0,2026-03-30 02:19:23,03505,신양초교앞 교차로,0,55,7860.00,USR_001,M,2005,ST-974,ST-988,일반자전거,0,0,882
SPB-72252,2026-03-30 01:41:02,01333,석관초등학교 앞,0,2026-03-30 02:19:39,04824,상봉신협 앞,0,38,6287.28,USR_001,M,2001,ST-579,ST-2922,일반자전거,0,0,883
SPB-48885,2026-03-30 01:58:42,00756,목동주차장,0,2026-03-30 02:19:59,01987,개봉아이파크아파트 앞,0,21,4912.75,USR_001,F,1998,ST-1497,ST-1522,일반자전거,0,0,884
SPB-41464,2026-03-30 01:22:47,04385,용답동 우체국 주변,0,2026-03-30 02:20:06,04110,용두롯데캐슬리치아파트 앞,0,57,6047.04,USR_001,M,1997,ST-3099,ST-2502,일반자전거,0,0,885
SPB-48790,2026-03-30 01:21:37,00592,건국대학교 학생회관,0,2026-03-30 02:20:09,03505,신양초교앞 교차로,0,59,7607.66,USR_001,M,2005,ST-974,ST-988,일반자전거,0,0,886
SPB-52241,2026-03-30 01:40:31,03853,어린이대공원역 2번출구,0,2026-03-30 02:20:12,01448,코스트코 상봉점,0,39,6659.78,USR_001,M,1989,ST-2541,ST-1099,일반자전거,0,0,887
SPB-45258,2026-03-30 01:30:59,01308,안암로터리 버스정류장 앞,0,2026-03-30 02:20:30,04414,안암역 3번 출구,0,49,1453.80,USR_001,M,1998,ST-827,ST-2935,일반자전거,0,0,888
SPB-51777,2026-03-30 01:51:49,00267,삼성화재 사옥 옆,0,2026-03-30 02:20:50,01141,곰달래 문화복지센터 A,0,29,4459.56,USR_003,,1990,ST-421,ST-535,일반자전거,0,0,889
SPB-63797,2026-03-30 01:56:25,02198,사랑의병원,0,2026-03-30 02:20:51,02176,보라매공원 보도육교,0,24,4080.27,USR_001,M,2000,ST-2382,ST-1357,일반자전거,0,0,890
SPB-48204,2026-03-30 01:21:08,00548,자양나들목,0,2026-03-30 02:20:56,01380,월곡역 5번출구 앞,0,59,8465.60,USR_001,,2003,ST-258,ST-2222,일반자전거,0,0,891
SPB-64080,2026-03-30 01:28:11,03925,중앙유통단지 앞 B,0,2026-03-30 02:21:13,02819,하늘숲초등학교 앞,0,53,5410.00,USR_001,F,2004,ST-3124,ST-1959,일반자전거,0,0,892
SPB-65534,2026-03-30 01:01:38,00583,청계천 생태교실 앞,0,2026-03-30 02:21:22,00583,청계천 생태교실 앞,0,79,9350.97,USR_001,M,1993,ST-376,ST-376,일반자전거,0,0,893
SPB-41482,2026-03-30 01:44:31,04852,서울복합물류 게이트 1,0,2026-03-30 02:21:30,04874,탄천1교 하부보도,0,36,5224.16,USR_001,M,1985,ST-2605,ST-2916,일반자전거,0,0,894
SPB-73370,2026-03-30 01:37:46,03785,마곡14단지 1408동앞,0,2026-03-30 02:21:38,05865,더리브오피스텔 앞,0,43,10353.28,USR_001,M,1980,ST-2832,ST-3204,일반자전거,0,0,895
SPB-49058,2026-03-30 01:46:20,03119,연희 브라운스톤 아파트 앞,0,2026-03-30 02:22:05,04277,서대문우체국 정류소 옆,0,35,2432.14,USR_001,M,1971,ST-2204,ST-3347,일반자전거,0,0,896
SPB-71382,2026-03-30 01:24:52,02015,신대방삼거리역 6번출구쪽,0,2026-03-30 02:22:21,00719,홍익병원앞 교차로,0,57,11007.91,USR_001,M,1995,ST-728,ST-431,일반자전거,0,0,897
SPB-60084,2026-03-30 01:44:56,01451,중랑세무서,0,2026-03-30 02:22:34,01442,중랑구청 중화동 별관 앞,0,37,4927.32,USR_001,M,2001,ST-1334,ST-1093,일반자전거,0,0,898
SPB-73838,2026-03-30 01:58:13,00557,도선동 주민센터 앞,0,2026-03-30 02:22:34,00569,응봉현대아파트 정류소,0,24,3198.90,USR_001,M,1999,ST-358,ST-370,일반자전거,0,0,899
SPB-68067,2026-03-30 01:58:55,01602,광운대역 앞,0,2026-03-30 02:23:10,01535,효성인텔리안 앞,0,24,6030.37,USR_001,M,2004,ST-913,ST-1109,일반자전거,0,0,900
SPB-52948,2026-03-30 01:58:23,01684,태릉입구역 5번출구,0,2026-03-30 02:23:24,01646,삼육대 입구,0,25,3979.87,USR_001,M,1985,ST-1474,ST-1114,일반자전거,0,0,901
SPB-69510,2026-03-30 01:11:22,01958,강서수도사업소민원센터,0,2026-03-30 02:23:35,01958,강서수도사업소민원센터,0,72,6309.35,USR_001,F,1999,ST-1220,ST-1220,일반자전거,0,0,902
SPB-47199,2026-03-30 01:59:06,00756,목동주차장,0,2026-03-30 02:23:35,03903,현대아파트 앞,0,24,4636.98,USR_001,M,1980,ST-1497,ST-2463,일반자전거,0,0,903
SPB-74839,2026-03-30 01:54:03,04141,우리은행장안지점 앞,0,2026-03-30 02:23:35,04141,우리은행장안지점 앞,0,29,1414.67,USR_001,M,1960,ST-3334,ST-3334,일반자전거,0,0,904
SPB-82376,2026-03-30 01:59:19,00829,한강대교 북단 교차로,99,2026-03-30 02:23:50,04173,중대후문 마을버스정류장,99,24,2628.35,USR_002,,,ST-1326,ST-2827,새싹자전거,0,0,905
